ID,CNumber,Target,Screen Conc(0.001),% Activity Remaining,Standard Deviation,Screen Conc(0.01),% Activity Remaining,Standard Deviation,Screen Conc(0.1),% Activity Remaining,Standard Deviation,Screen Conc(0.1-1.0),% Activity Remaining,Standard Deviation,Screen Conc(1.0),% Activity Remaining,Standard Deviation,Screen Conc(1.0-5.0),% Activity Remaining,Standard Deviation,Screen Conc(5.0-10.0),% Activity Remaining,Standard Deviation,Screen Conc(10.0),% Activity Remaining,Standard Deviation,Screen Conc(10.0-25.0),% Activity Remaining,Standard Deviation,Screen Conc(25.0),% Activity Remaining,Standard Deviation,Screen Conc(25.0-50.0),% Activity Remaining,Standard Deviation,Screen Conc(50.0),% Activity Remaining,Standard Deviation,Screen Conc(100.0),% Activity Remaining,Standard Deviation,Screen Conc(>100.0),% Activity Remaining,Standard Deviation
213,3,p38 delta MAPK,,,,,,,,,,,,,1.0,97,1,,,,,,,10.0,94,4,,,,,,,,,,,,,,,,,,
214,3,ERK8,,,,,,,,,,,,,1.0,76,0,,,,,,,10.0,48,0,,,,,,,,,,,,,,,,,,
215,3,RSK1,,,,,,,,,,,,,1.0,83,2,,,,,,,10.0,56,6,,,,,,,,,,,,,,,,,,
216,3,RSK2,,,,,,,,,,,,,1.0,97,1,,,,,,,10.0,68,2,,,,,,,,,,,,,,,,,,
217,3,PDK1,,,,,,,,,,,,,1.0,96,1,,,,,,,10.0,101,0,,,,,,,,,,,,,,,,,,
218,3,PKB alpha ,,,,,,,,,,,,,1.0,82,1,,,,,,,10.0,62,1,,,,,,,,,,,,,,,,,,
219,3,PKB beta ,,,,,,,,,,,,,1.0,97,4,,,,,,,10.0,91,4,,,,,,,,,,,,,,,,,,
220,3,SGK1,,,,,,,,,,,,,1.0,98,1,,,,,,,10.0,99,5,,,,,,,,,,,,,,,,,,
221,3,S6K1,,,,,,,,,,,,,1.0,91,7,,,,,,,10.0,82,6,,,,,,,,,,,,,,,,,,
222,3,PKA,,,,,,,,,,,,,1.0,32,2,,,,,,,10.0,7,1,,,,,,,,,,,,,,,,,,
223,3,ROCK 2,,,,,,,,,,,,,1.0,83,0,,,,,,,10.0,76,1,,,,,,,,,,,,,,,,,,
224,3,PRK2,,,,,,,,,,,,,1.0,109,5,,,,,,,10.0,97,2,,,,,,,,,,,,,,,,,,
225,3,PKC alpha ,,,,,,,,,,,,,1.0,81,1,,,,,,,10.0,79,2,,,,,,,,,,,,,,,,,,
226,3,PKC zeta ,,,,,,,,,,,,,1.0,82,1,,,,,,,10.0,84,4,,,,,,,,,,,,,,,,,,
227,3,PKD1,,,,,,,,,,,,,1.0,13,0,,,,,,,10.0,3,0,,,,,,,,,,,,,,,,,,
228,3,MSK1,,,,,,,,,,,,,1.0,78,1,,,,,,,10.0,69,2,,,,,,,,,,,,,,,,,,
229,3,MNK1,,,,,,,,,,,,,1.0,109,8,,,,,,,10.0,105,0,,,,,,,,,,,,,,,,,,
230,3,MNK2,,,,,,,,,,,,,1.0,114,1,,,,,,,10.0,98,5,,,,,,,,,,,,,,,,,,
231,3,MAPKAP-K2 ,,,,,,,,,,,,,1.0,98,3,,,,,,,10.0,114,7,,,,,,,,,,,,,,,,,,
232,3,MAPKAP-K3,,,,,,,,,,,,,1.0,96,1,,,,,,,10.0,93,1,,,,,,,,,,,,,,,,,,
233,3,PRAK,,,,,,,,,,,,,1.0,89,0,,,,,,,10.0,62,1,,,,,,,,,,,,,,,,,,
234,3,CAMKK alpha ,,,,,,,,,,,,,1.0,100,1,,,,,,,10.0,89,4,,,,,,,,,,,,,,,,,,
235,3,CAMKK beta ,,,,,,,,,,,,,1.0,102,6,,,,,,,10.0,76,2,,,,,,,,,,,,,,,,,,
236,3,CAMK1,,,,,,,,,,,,,1.0,83,6,,,,,,,10.0,46,1,,,,,,,,,,,,,,,,,,
237,3,SmMLCK,,,,,,,,,,,,,1.0,80,7,,,,,,,10.0,71,1,,,,,,,,,,,,,,,,,,
238,3,PHK,,,,,,,,,,,,,1.0,80,5,,,,,,,10.0,78,3,,,,,,,,,,,,,,,,,,
239,3,CHK1,,,,,,,,,,,,,1.0,96,7,,,,,,,10.0,105,0,,,,,,,,,,,,,,,,,,
240,3,CHK2,,,,,,,,,,,,,1.0,83,2,,,,,,,10.0,44,3,,,,,,,,,,,,,,,,,,
241,3,GSK3 beta ,,,,,,,,,,,,,1.0,90,3,,,,,,,10.0,92,3,,,,,,,,,,,,,,,,,,
242,3,CDK2-Cyclin A,,,,,,,,,,,,,1.0,85,4,,,,,,,10.0,42,5,,,,,,,,,,,,,,,,,,
243,3,PLK1,,,,,,,,,,,,,1.0,95,4,,,,,,,10.0,94,0,,,,,,,,,,,,,,,,,,
244,3,Aurora B,,,,,,,,,,,,,1.0,105,2,,,,,,,10.0,82,0,,,,,,,,,,,,,,,,,,
245,3,Aurora C,,,,,,,,,,,,,1.0,76,1,,,,,,,10.0,73,1,,,,,,,,,,,,,,,,,,
246,3,AMPK,,,,,,,,,,,,,1.0,86,2,,,,,,,10.0,96,2,,,,,,,,,,,,,,,,,,
247,3,MARK3,,,,,,,,,,,,,1.0,71,6,,,,,,,10.0,54,2,,,,,,,,,,,,,,,,,,
248,3,BRSK2,,,,,,,,,,,,,1.0,101,3,,,,,,,10.0,97,4,,,,,,,,,,,,,,,,,,
249,3,MELK,,,,,,,,,,,,,1.0,66,2,,,,,,,10.0,23,0,,,,,,,,,,,,,,,,,,
250,3,CK1 delta ,,,,,,,,,,,,,1.0,56,4,,,,,,,10.0,14,2,,,,,,,,,,,,,,,,,,
251,3,CK2,,,,,,,,,,,,,1.0,80,7,,,,,,,10.0,91,2,,,,,,,,,,,,,,,,,,
252,3,DYRK1A,,,,,,,,,,,,,1.0,92,8,,,,,,,10.0,66,2,,,,,,,,,,,,,,,,,,
253,3,DYRK2,,,,,,,,,,,,,1.0,94,2,,,,,,,10.0,112,5,,,,,,,,,,,,,,,,,,
254,3,DYRK3,,,,,,,,,,,,,1.0,80,4,,,,,,,10.0,58,4,,,,,,,,,,,,,,,,,,
255,3,NEK2a,,,,,,,,,,,,,1.0,101,6,,,,,,,10.0,91,5,,,,,,,,,,,,,,,,,,
256,293,SIK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,43,2,,,
257,293,SIK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,56,2,,,
258,293,TSSK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,44,8,,,
259,293,CK1 gamma 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16,1,,,
260,293,CK1 delta ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,24,4,,,
261,293,CK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,89,5,,,
262,293,TTBK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80,12,,,
263,293,TTBK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,74,6,,,
264,293,DYRK1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64,3,,,
265,293,DYRK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68,6,,,
266,293,DYRK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,72,5,,,
267,293,NEK2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,60,14,,,
268,293,NEK6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,88,10,,,
269,293,IKK beta ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,55,4,,,
270,293,IKK epsilon ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62,5,,,
271,293,TBK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,73,4,,,
272,293,PIM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,122,0,,,
273,293,PIM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102,7,,,
274,293,PIM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,76,4,,,
275,293,SRPK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,96,1,,,
276,293,EF2K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,88,3,,,
277,293,EIF2AK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,89,0,,,
278,293,HIPK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,104,15,,,
279,293,HIPK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,76,2,,,
280,293,HIPK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,92,2,,,
281,293,CLK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37,4,,,
282,293,PAK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100,10,,,
283,293,PAK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,44,5,,,
284,293,PAK5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64,0,,,
285,293,PAK6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,82,5,,,
286,293,MST2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,63,1,,,
287,293,MST3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,81,2,,,
288,293,MST4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,72,3,,,
289,293,GCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,20,0,,,
290,293,MAP4K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,50,6,,,
291,293,MAP4K5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67,3,,,
292,293,MINK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,63,3,,,
293,293,MEKK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,78,0,,,
294,293,MLK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,29,6,,,
295,293,MLK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18,5,,,
296,293,TESK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,60,4,,,
297,293,TAO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66,3,,,
298,293,ASK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,44,3,,,
299,293,TAK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,54,2,,,
300,293,IRAK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,65,10,,,
301,293,IRAK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,76,7,,,
302,293,RIPK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,43,1,,,
303,293,OSR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80,7,,,
304,293,TTK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,82,1,,,
305,293,MPSK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,89,4,,,
306,293,WNK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,87,2,,,
307,293,ULK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,57,2,,,
308,293,ULK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69,0,,,
309,293,TGFBR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101,2,,,
310,293,Src,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,73,1,,,
311,293,Lck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,79,3,,,
312,293,CSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,91,17,,,
313,293,YES1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,94,6,,,
314,293,ABL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,83,7,,,
315,293,BTK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67,3,,,
316,293,JAK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,30,0,,,
317,293,SYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102,8,,,
318,293,ZAP70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101,4,,,
319,293,TIE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,85,1,,,
320,293,BRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,47,5,,,
321,293,EPH-A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,83,1,,,
322,293,EPH-A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,84,4,,,
323,293,EPH-B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,108,7,,,
324,293,EPH-B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,95,10,,,
325,293,EPH-B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,105,36,,,
326,293,EPH-B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,90,10,,,
327,293,FGF-R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,109,18,,,
328,293,HER4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,72,0,,,
329,293,IGF-1R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75,23,,,
330,293,IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,106,8,,,
331,293,IRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,73,5,,,
332,293,TrkA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,73,13,,,
333,293,DDR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,82,11,,,
334,293,VEGFR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,29,3,,,
335,293,PDGFRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,79,3,,,
336,293,PINK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,90,11,,,
337,293,MKK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,56,5,,,
338,293,MKK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,63,2,,,
339,293,MKK6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,91,6,,,
340,293,ERK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,78,8,,,
341,293,ERK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,78,0,,,
342,293,ERK5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67,1,,,
343,293,JNK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,81,6,,,
344,293,JNK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,83,8,,,
345,293,JNK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,83,6,,,
346,293,p38 alpha MAPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,85,4,,,
347,293,p38 beta MAPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,83,0,,,
348,293,p38 gamma MAPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75,0,,,
349,293,p38 delta MAPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,97,6,,,
350,293,ERK8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,79,10,,,
351,293,RSK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,81,2,,,
352,293,RSK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,79,8,,,
353,293,PDK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67,1,,,
354,293,PKB alpha ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,99,5,,,
355,293,PKB beta ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,83,7,,,
356,293,SGK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,63,1,,,
357,293,S6K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,85,15,,,
358,293,PKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,93,7,,,
359,293,ROCK 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64,2,,,
360,293,PRK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,73,8,,,
361,293,PKC alpha ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,104,27,,,
362,293,PKC gamma ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,84,6,,,
363,293,PKC zeta ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,78,3,,,
364,293,PKD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,65,7,,,
365,293,STK33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67,6,,,
366,293,MSK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,84,4,,,
367,293,MNK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67,7,,,
368,293,MNK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75,2,,,
369,293,MAPKAP-K2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,40,3,,,
370,293,MAPKAP-K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,70,3,,,
371,293,PRAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75,0,,,
372,293,CAMKK beta ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,87,1,,,
373,293,CAMK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,85,5,,,
374,293,SmMLCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75,2,,,
375,293,PHK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,76,2,,,
376,293,DAPK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,77,7,,,
377,293,CHK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,57,9,,,
378,293,CHK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21,0,,,
379,293,GSK3 beta ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,89,12,,,
380,293,CDK2-Cyclin A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,81,2,,,
381,293,CDK9-Cyclin T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,72,9,,,
382,293,PLK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,76,1,,,
383,293,Aurora A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64,3,,,
384,293,Aurora B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23,2,,,
385,293,TLK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,108,7,,,
386,293,LKB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,82,9,,,
387,293,AMPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,73,6,,,
388,293,AMPK (hum),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80,11,,,
389,293,MARK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67,0,,,
390,293,MARK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69,2,,,
391,293,MARK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61,5,,,
392,293,MARK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,74,5,,,
393,293,BRSK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,79,8,,,
394,293,BRSK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,81,3,,,
395,293,MELK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,63,2,,,
396,293,NUAK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33,0,,,
397,5,MKK1,,,,0.01,84,2,0.1,67,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,5,ERK1,,,,0.01,77,8,0.1,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,5,ERK2,,,,0.01,78,6,0.1,64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,5,JNK1,,,,0.01,89,7,0.1,90,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,5,JNK2,,,,0.01,94,1,0.1,78,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,5,JNK3,,,,0.01,81,9,0.1,86,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,5,p38 alpha MAPK,,,,0.01,131,2,0.1,92,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,5,p38 beta MAPK,,,,0.01,114,3,0.1,105,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,5,p38 gamma MAPK,,,,0.01,87,5,0.1,83,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,5,p38 delta MAPK,,,,0.01,86,1,0.1,68,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,5,ERK8,,,,0.01,61,2,0.1,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,5,RSK1,,,,0.01,78,1,0.1,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,5,RSK2,,,,0.01,74,3,0.1,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,5,PDK1,,,,0.01,88,1,0.1,79,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,5,PKB alpha ,,,,0.01,5,2,0.1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,5,PKB beta ,,,,0.01,17,2,0.1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,5,SGK1,,,,0.01,78,2,0.1,53,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,5,S6K1,,,,0.01,88,3,0.1,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,5,PKA,,,,0.01,26,1,0.1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,5,ROCK 2,,,,0.01,48,3,0.1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,5,PRK2,,,,0.01,17,2,0.1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,5,PKC alpha ,,,,0.01,73,3,0.1,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,5,PKC zeta ,,,,0.01,82,3,0.1,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,5,PKD1,,,,0.01,63,3,0.1,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,5,MSK1,,,,0.01,19,2,0.1,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,5,MNK1,,,,0.01,120,3,0.1,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,5,MNK2,,,,0.01,97,2,0.1,80,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,5,MAPKAP-K2 ,,,,0.01,92,8,0.1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,5,MAPKAP-K3,,,,0.01,91,9,0.1,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,5,PRAK,,,,0.01,107,3,0.1,107,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,5,CAMKK alpha ,,,,0.01,112,2,0.1,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,5,CAMKK beta ,,,,0.01,83,8,0.1,63,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,5,CAMK1,,,,0.01,89,3,0.1,77,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,5,SmMLCK,,,,0.01,69,2,0.1,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,5,PHK,,,,0.01,86,7,0.1,54,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,5,CHK1,,,,0.01,100,3,0.1,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,5,CHK2,,,,0.01,94,8,0.1,95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,5,GSK3 beta ,,,,0.01,81,1,0.1,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,5,CDK2-Cyclin A,,,,0.01,82,5,0.1,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,5,PLK1,,,,0.01,89,5,0.1,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,5,Aurora B,,,,0.01,81,3,0.1,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,5,Aurora C,,,,0.01,100,4,0.1,92,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,5,AMPK,,,,0.01,84,8,0.1,67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,5,MARK3,,,,0.01,100,3,0.1,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,5,BRSK2,,,,0.01,88,9,0.1,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
