ID,CNumber,Aliases
164,208.0,"RORASUL ; 207-175-4 ; 446-86-6 ; sulfasalazine ; sulphasalazine ; Azulfidine ; Salazopyrin ; sulcolon ; accucol ; Salazosulfapyridine ; Salazopyridin ; Benzosulfa ; azopyrin ; Reupirin ; Salisulf ; Colo-Pleon ; Salicylazosulfapyridine ; SASP ; 209-974-3 ; 4-(Pyridyl-2-amidosulfonyl)-3'-carboxy-4'-hydroxyazobenzene ; 599-79-1 ; Benzoic acid ; 2-hydroxy-5-((4-((2-pyridinylamino)sulfonyl)phenyl)azo)- ; benzoic acid ; 2-hydroxy-5-[[4-[(2-pyridinylamino)sulfonyl]phenyl]azo]- ; 5-22-08-00433 ; 2-Hydroxy-5-{[4-(pyridin-2-ylsulfamoyl)phenyl]diazenyl}benzoic acid ; benzoic acid ; 2-hydroxy-5-[2-[4-[(2-pyridinylamino)sulfonyl]phenyl]diazenyl]- ; 5-[4-(2-Pyridylsulfamoyl)-phenylazo]-salicylic acid ; sulfasalazine delayed-release ; 2-Hydroxy-5-{[4-(2-pyridinylsulfamoyl)phenyl]diazenyl}benzoic acid ; TL8003811 ; (3E)-6-oxo-3-[[4-(pyridin-2-ylsulfamoyl)phenyl]hydrazinylidene]cyclohexa-1,4-diene-1-carboxylic acid ; 2-hydroxy-5-({4-[(2-pyridylamino)sulfonyl]phenyl}diazenyl)benzoic acid ; 2-hydroxy-5-(2-{4-[(pyridin-2-yl)sulfamoyl]phenyl}diazen-1-yl)benzoic acid ; "
165,117.0,"(-)-Malic acid ; (2S)-2-hydroxybutanedioic acid ; Suxamethonium chloride ; 71-27-2 ; 200-747-4 ; Sunitinib ; Sutent ; 557795-19-4 ; Sunitinib malate ; SU-11248 L-malate salt ; SU-011248 L-malate salt ; PHA-290940AD ; PNU-290940AD ; 1H-Pyrrole-3-carboxamide ; N-(2-(diethylamino)ethyl)-5-((Z)-(5-fluoro-1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl)-2,4-dimethyl- ;     (2S)-hydroxybutanedioate (1:1) ; 341031-54-7 ; Butanedioic acid ; hydroxy- ; compd. with N-(2-(diethylamino)ethyl)-5-((Z)-(5-fluoro-1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl)-2,4-dimethyl-1H-pyrrole-3-carboxamide (1:1) ; Butanedioic acid ; 2-hydroxy- ; compd. with N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide (1:1) ; (2S)-2-hydroxybutanedioic acid - N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide (1:1) ; SU010398 ; SU011248 L-malate salt ; (2S)-2-Hydroxysuccinic acid - N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide (1:1) ; TL8002546 ; Sunitinib Maleate ; (2S)-2-Hydroxysuccinic acid ; SunitinibMalate ; [341031-54-7] ; n-(2-(diethylamino)ethyl)-5-((z)-(5-fluoro-1,2-dihydro-2-oxo-3h-indol-3-ylidene)methyl)-2,4-dimethyl-1h-pyrrole-3-carboxamide (2s)-hydroxybutanedioate ; N-[2-(diethylamino)ethyl]{5-[(5-fluoro-2-oxo(1H-benzo[d]azolin-3-ylidene))methyl]-2,4-dimethylpyrrol-3-yl}carboxamide ; (2S)-2-hydroxybutanedioic acid ; Sutent ; SU-11248 ; N-[2-(Diethylamino)ethyl]-5-[(Z)-(5-fluoro-1,2-dihydro-2-oxo-3H-indol-3-ylidine)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide (2S)-2-hydroxybutanedioate salt ; 2,2'-[(1,4-Dioxo-1,4-butanediyl)bis(oxy)]bis(N,N,N-trimethylethanaminium) dichloride ; (Z)-N-(2-(diethylamino)ethyl)-5-((5-fluoro-2-oxoindolin-3-ylidene)methyl)-2,4-dimethyl-1H-pyrrole-3-carboxamide (S)-2-hydroxysuccinate ; N-(2- -5-( - -2,4-dimethyl-1H-pyrrole-3-carboxamide -hydroxybutanedioate ; SU 11248 | ; Sunitinib Malate (Sutent) ; N-(2-diethylaminoethyl)-5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide ; N-(2-diethylaminoethyl)-5-[(Z)-(5-fluoro-2-oxo-indolin-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide ; UX9356900 ; MFCD08282795 ; GA2360000 ; MFCD00038725 ; PDGF TK antagonist ; N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide;(2S)-2-hydroxybutanedioic acid ; N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide ; N-(2-diethylaminoethyl)-5-[(Z)-(5-fluoro-2-keto-indolin-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide ; N-(2-diethylaminoethyl)-5-[(Z)-(5-fluoro-2-oxo-3-indolinylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide ; D06402 ; UNII-LVX8N1UT73 ; Sunitinib (Malate) ; N-[2-(Diethylamino)ethyl]-5-[(Z)-(5-fluoro-1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide (2S)-2-hydroxybutanedioic acid (1:1) salt ; SU112248 ; N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide and (2S)-2-hydroxybutanedioic acid ; UNII:LVX8N1UT73 ; SU 11248 ; Sutent ; SU-11248 ; Sunitinib ; Sunitinib Malate (Sunitinib L-Malate) ; LVX8N1UT73 ; "
166,118.0,"622387-85-3 ; 3-(1-Methylindol-3-ylmethylene)-2-oxo-2,3-dihydroindole-5-sulfonic acid amide ; 1H-Indole-5-sulfonamide ; 2,3-dihydro-3-[(1-methyl-1H-indol-3-yl)methylene]-2-oxo- ; (3Z)-3-[(1-methyl-1H-indol-3-yl)methylidene]-2-oxo-2,3-dihydro-1H-indole-5-sulfonamide ; 3-[1-(1-Methyl-1H-indol-3-yl)-meth-(Z)-ylidene]-2-oxo-2,3-dihydro-1H-indole-5-sulfonic acid amide ; Syk Inhibitor ; (3Z)-3-[(1-Methyl-1H-indol-3-yl)methylene]-2-oxo-5-indolinesulfonamide ; 3-(1-METHYLINDOL-3-YLMETHYLENE)-2-OXO-2,3-DIHYDROINDOLE-5-SULFONICACIDAMIDE ; 2,3-dihydro-3-[(1-methyl-1H-indol-3-yl)methylene]-2-oxo-1H-indole-5-sulfonamide ; CHEMBL104279 ; spleen tyrosine kinase inhibitor ; K00564a|spleen tyrosine kinase inhibitor ; 3-[(1-METHYLINDOL-3-YL)METHYLIDENE]-2-OXO-1H-INDOLE-5-SULFONAMIDE ; 3-[(1-methyl-3-indolyl)methylidene]-2-oxo-1H-indole-5-sulfonamide ; Not available ; [622387-85-3] ; OXSI 2 ; (3Z)-3-[(1-methylindol-3-yl)methylidene]-2-oxo-1H-indole-5-sulfonamide ; 1956296-96-0 ; MFCD07776820 ; "
167,119.0,227449-73-2 ; 2-(2-Aminoethylamino)-4-(3-trifluoromethylanilino)-pyrimidine-5-carboxamide ; Dihydrochloride ; Dihydrate ; 5-Pyrimidinecarboxamide ; 2-[(2-aminoethyl)amino]-4-[[3-(trifluoromethyl)phenyl]amino]- ; hydrochloride ; hydrate (1:2:2) ; 2-[(2-Aminoethyl)amino]-4-{[3-(trifluoromethyl)phenyl]amino}-5-pyrimidinecarboxamide dihydrochloride dihydrate ; 
168,120.0,"MNS ; 1485-00-3 ; 1,3-Benzodioxole ; 5-nitrovinyl- ; 3,4-Methylenedioxy-.beta.-nitrostyrene ; 3,4-Methylenedioxy-.omega.-nitrostyrene ; 3,4-Methylenedioxy-beta-nitrostyrene ; Styrene ; 3,4-methylenedioxy-beta-nitro- ; 1,3-Benzodioxole ; 5-(2-nitroethenyl)- ; 1,3-Benzodioxole ; 5- (2-nitroethenyl)- ; Styrene ; 3,4-methylenedioxy-.beta.-nitro- ; 22568-48-5 ; 5-(2-nitrovinyl)-1,3-benzodioxole ; T56 BO DO CHJ G1U1NW ; 000-000-0 ; 1-(3,4-Methylenedioxy)phenyl-2-nitroethene ; 5-19-01-00545 ; 5-[(Z)-2-nitroethenyl]-1,3-benzodioxole ; 5-[(E)-2-Nitrovinyl]-1,3-benzodioxole ; 1,3-Benzodioxole ; 5-[(E)-2-nitroethenyl]- ; 5-[(E)-2-Nitrovinyl]-1,3-benzodioxol ; 1,3-Benzodioxole ; 5-[(1E)-2-nitroethenyl]- ; 5-((1E)-2-nitrovinyl)-2H-benzo[d]1,3-dioxolane ; 5-[(E)-2-nitroethenyl]-2H-1,3-benzodioxole ; 5-(2-nitroethenyl)-1,3-benzodioxole ; 3,4-Methylenedioxy-b-nitrostyrene ; 192350 ; 5-(2-Nitrovinyl)benzo[d][1,3]dioxole ; 5-(2-nitroethenyl)-2H-1,3-benzodioxole ; Syk Inhibitor III ; 1,3-Benzodioxole,5-(2-nitroethenyl)- ; 1,3-Benzodioxole,5-[(1E)-2-nitroethenyl]- ; (E)-5-(2-nitrovinyl)benzo[d][1,3]dioxole ; MFCD00014575 ; 1-(2-Nitrovinyl)-3,4-methylenedioxybenzene ; 3,4-(Methylenedioxy)-beta-nitrostyrene ; 3,4-Methylenedioxy-1-(2-nitrovinyl)benzene ; Styrene ; 3,4-(methylenedioxy)-b-nitro- ; Ethene ; 1-(3,4-methylendioxyphenyl)-2-nitro- ; Benzene ; 2-nitroethenyl ; 3,4-methylenedioxy ; [1485-00-3] ; WL5270000 ; 5-[(E)-2-nitroethenyl]-1,3-benzodioxole ; SBB007833 ; NSC 10120|NSC 105303|NSC 170724|SBB007833 ; 5-(2-Nitro-vinyl)-benzo[1,3]dioxole ; 5-[(E)-2-nitroethenyl]-1,3-dioxaindane ; 5-(2-NITRO-VINYL)-BENZO(1,3)DIOXOLE ; MNS|5-(2-nitroethenyl)-1,3-benzodioxole ; MDBN ; 5-(2-nitroethenyl)-1,3-dioxaindane ; "
169,155.0,"5-chloro-2-N-{2-methoxy-4-[4-(4-methylpiperazin-1-yl)piperidin-1-yl]phenyl}-4-N-[2-(propane-2-sulfonyl)phenyl]pyrimidine-2,4-diamine ; 5-chloro-N4-(2-(isopropylsulfonyl)phenyl)-N2-(2-methoxy-4-(4-(4-methylpiperazin-1-yl)piperidin-1-yl)phenyl)pyrimidine-2,4-diamine ; 761439-42-3 ; NVP-TAE684 ; TAE684 ; NVP-TAE684 - TAE 684 ; 5-Chloro-N2-[2-methoxy-4-[4-(4-methyl-1-piperazinyl)-1-piperidinyl]phenyl]-N4-[2-[(1-methylethyl)sulfonyl]phenyl]-2,4-pyrimidinediamine ; Kinome_1205 ; NVP TAE 684 ; TAE684 (NVP-TAE684) ; TAE 684 ; 5-chloro-N2-[2-methoxy-4-[4-(4-methyl-1-pyperidinyl]-N4-[2-[(1-methylethyl)sulfonyl]phenyl]-2,4-Pyrimidinediamine ; 2,4-Pyrimidinediamine ; 5-chloro-N2-[2-methoxy-4-[4-(4-methyl-1-piperazinyl)-1-piperidinyl]phenyl]-N4-[2-[(1-methylethyl)sulfonyl]phenyl]- ; 2,4-Pyrimidinediamine,5-chloro-N2-[2-methoxy-4-[4-(4-methyl-1-piperazinyl)-1-piperidinyl]phenyl]-N4-[2-[(1-methylethyl)sulfonyl]phenyl]- ; TAE-684 ; MFCD11977634 ; NVP-TAE 684 ; 5-chloro-2-N-[2-methoxy-4-[4-(4-methylpiperazin-1-yl)piperidin-1-yl]phenyl]-4-N-(2-propan-2-ylsulfonylphenyl)pyrimidine-2,4-diamine ; CHEMBL509032 ; 5-chloro-N2-[2-methoxy-4-[4-(4-methyl-1-piperazinyl)-1-piperidinyl]phenyl]-N4-(2-propan-2-ylsulfonylphenyl)pyrimidine-2,4-diamine ; [5-chloro-4-[(2-isopropylsulfonylphenyl)amino]pyrimidin-2-yl]-[2-methoxy-4-[4-(4-methylpiperazin-1-yl)-1-piperidyl]phenyl]amine ; 5-chloro-N'-(2-isopropylsulfonylphenyl)-N-[2-methoxy-4-[4-(4-methyl-1-piperazinyl)-1-piperidinyl]phenyl]pyrimidine-2,4-diamine ; 5-chloro-N'-(2-isopropylsulfonylphenyl)-N-[2-methoxy-4-[4-(4-methylpiperazin-1-yl)-1-piperidyl]phenyl]pyrimidine-2,4-diamine ; 5-chloro-N-[2-methoxy-4-[4-(4-methylpiperazin-1-yl)piperidin-1-yl]phenyl]-N'-(2-propan-2-ylsulfonylphenyl)pyrimidine-2,4-diamine ; UNII-EH1713MN4K ; NVP-TAE 684|TAE-684|TAE684 ; [761439-42-3] ; NVP TAE684 ; UNII:EH1713MN4K ; TAE684 ; NVP TAE684 ; 5-CHLORO-N2-{2-METHOXY-4-[4-(4-METHYLPIPERAZIN-1-YL)PIPERIDIN-1-YL]PHENYL}-N4-[2-(PROPANE-2-SULFONYL)PHENYL]PYRIMIDINE-2,4-DIAMINE ; GUI ; nv--tae684 ; EH1713MN4K ; 5-â€‹chloro-â€‹N2-â€‹[2-â€‹methoxy-â€‹4-â€‹[4-â€‹(4-â€‹methyl-â€‹1-â€‹piperazinyl)â€‹-â€‹1-â€‹piperidinyl]â€‹phenyl]â€‹-â€‹N4-â€‹[2-â€‹[(1-â€‹methylethyl)â€‹sulfonyl]â€‹phenyl]â€‹-2,â€‹4-pyrimidinediamine ; "
170,151.0,"Tenovin-6 ; 1011557-82-6 ; N-[[[4-[[5-(dimethylamino)-1-oxopentyl]amino]phenyl]amino]thioxomethyl]-4-(1,1-dimethylethyl)-benzamide ; Benzamide ; N-[[[4-[[5-(dimethylamino)-1-oxopentyl]amino]phenyl]amino]thioxomethyl]-4-(1,1-dimethylethyl)- ; N-[(4-{[5-(Dimethylamino)pentanoyl]amino}phenyl)carbamothioyl]-4-(2-methyl-2-propanyl)benzamide ; 4-tert-butyl-N-[(4-{[5-(dimethylamino)pentanoyl]amino}phenyl)carbamothioyl]benzamide ; 4-tert-butyl-N-[[4-[5-(dimethylamino)pentanoylamino]phenyl] carbamothioyl]benzamide ; 4-tert-butyl-N-(4-(5-(dimethylamino)pentanamido)phenylcarbamothioyl)benzamide ; MFCD11976906 ; Tenovin 6 ; Tnv 6 ; 4-tert-butyl-N-[[4-[5-(dimethylamino)pentanoylamino]phenyl]carbamothioyl]benzamide ; 4-tert-butyl-N-[[4-[[5-(dimethylamino)-1-oxopentyl]amino]anilino]-sulfanylidenemethyl]benzamide ; 4-(tert-butyl)-N-((4-(5-(dimethylamino)pentanamido)phenyl)carbamothioyl)benzamide ; [1011557-82-6] ; Tenovin6 ; Tenovin 6;Tenovin6 ; N-(((4-((5-(DIMETHYLAMINO)-1-OXOPENTYL)AMINO)PHENYL)AMINO)THIOXOMETHYL)-4-(1,1-DIMETHYLETHYL)-BENZAMIDE ; N-[4-({[(4-TERT-BUTYLPHENYL)FORMAMIDO]METHANETHIOYL}AMINO)PHENYL]-5-(DIMETHYLAMINO)PENTANAMIDE ; Untitled Document ; "
171,139.0,"K00243 ; 1-(3-Ethyl-5-methoxy-3H-benzothiazol-2-ylidene)-propan-2-one ; 1-[3-Ethyl-5-methoxy-3H-benzothiazol-(2Z)-ylidene]-propan-2-one ; (Z)-1-(3-ethyl-5-methoxy-2 ; 3-dihydrobenzothiazol-2-ylidene) propan-2-one ; (1Z)-1-(3-ethyl-5-methoxy-1,3-benzothiazol-2(3H)-ylidene)propan-2-one ; 2-Propanone ; 1-(3-ethyl-5-methoxy-2(3H)-benzothiazolylidene)- ; (1Z)-1-(3-Ethyl-5-methoxy-1,3-benzothiazol-2(3H)-ylidene)acetone ; Cdc2-Like Kinase Inhibitor ; TG003 ; 300801-52-9 ; TG 003 ; 719277-26-6 ; (1Z)-1-(3-Ethyl-5-methoxy-2(3H)-benzothiazolylidene)-2-propanone ; 1-(3-ethyl-5-methoxy-2(3H)-benzothiazolylidene)-2-propanone ; (Z)-1-(3-ethyl-5-methoxybenzo[d]thiazol-2(3H)-ylidene)propan-2-one ; TG-003 ; MFCD00624584 ; (1Z)-1-(3-ethyl-5-methoxy-1,3-benzothiazol-2-ylidene)propan-2-one ; CHEMBL408982 ; Cdc2-like kinase inhibitor ; Clk inhibitor ; Clk inhibitor|TG 003|TG-003|TG003 ; [300801-52-9] ; [719277-26-6] ; (Z)-1-(3-Ethyl-5-methoxy-2,3-dihydrobenzothiazol-2-ylidene)propan-2-one ; TG 003;TG-003 ; Not available ; 1-(3-Ethyl-5-methoxybenzo[d]thiazol-2(3H)-ylidene)propan-2-one ; "
172,140.0,"Torin 1 ; 1222998-36-8 ; 1-[4-[4-(1-Oxopropyl)-1-piperazinyl]-3-(trifluoromethyl)phenyl]-9-(3-quinolinyl)-benzo[h]-1,6-naphthyridin-2(1H)-one ; 1-(4-(4-propionylpiperazin-1-yl)-3-(trifluoromethyl)phenyl)-9-(quinolin-3-yl)benzo[h][1,6]naphthyridin-2(1H)-one ; Torin1 ; CGS 14824A | ; Benzo[h]-1,6-naphthyridin-2(1H)-one ; 1-[4-[4-(1-oxopropyl)-1-piperazinyl]-3-(trifluoromethyl)phenyl]-9-(3-quinolinyl)- ; 1-[4-(4-Propionyl-1-piperazinyl)-3-(trifluoromethyl)phenyl]-9-(3-quinolinyl)benzo[h][1,6]naphthyridin-2(1H)-one ; Benzo[h][1,6]naphthyridin-2(1H)-one ; 1-[4-[4-(1-oxopropyl)-1-piperazinyl]-3-(trifluoromethyl)phenyl]-9-(3-quinolinyl)- ; 1-[4-[4-(1-Oxopropyl)-1-piperazinyl]-3-(trifluoromethyl)phenyl]-9-(3-quinolinyl)benzo[h]-1,6-naphthyridin-2(1H)-one ; 1-[4-(4-propanoylpiperazin-1-yl)-3-(trifluoromethyl)phenyl]-9-quinolin-3-ylbenzo[h][1,6]naphthyridin-2-one ; 1-[4-(4-propanoylpiperazin-1-yl)-3-(trifluoromethyl)phenyl]-9-(quinolin-3-yl)-1H,2H-benzo[h]1,6-naphthyridin-2-one ; [1222998-36-8] ; 1-[4-(4-propionylpiperazin-1-yl)-3-(trifluoromethyl)phenyl]-9-(quinolin-3-yl)benzo[h][1,6]naphthyridin-2(1H)-one ; Torin-1 ; CHEMBL1256459 ; MFCD18782653 ; 1-(4-(4-Propionylpip erazin-1-yl)-3-(trifluoromethyl)phenyl)-9-(quinolin-3-yl)benzoh1,6naphthyridin-2(1H)-one ; 1-4-(4-Propanoylpiperazin-1-yl)- ; 1-4-4-(1-Oxopropyl)-1-piperazinyl-3-(trifluoromethyl)phenyl-9-(3-quinolinyl)-benzoh-1,6-naphthyridin-2(1H)-one ; Torin1;Torin-1 ; 1-[4-(4-Propanoylpiperazin-1-yl)-3-(trifluoromethyl)phenyl]-9-(quinolin-3-yl)benzo[h][1,6]naphthyridin-2(1H)-one ; 1-[4-(4-PROPANOYLPIPERAZIN-1-YL)-3-(TRIFLUOROMETHYL)PHENYL]-9-(QUINOLIN-3-YL)BENZO[H]1,6-NAPHTHYRIDIN-2-ONE ; Not available ; "
173,141.0,"418805-02-4 ; PYR-41 ; Benzoic acid ; 4-[(4Z)-4-[(5-nitro-2-furanyl)methylene]-3,5-dioxo-1-pyrazolidinyl]- ; ethyl ester ; Ethyl 4-{(4Z)-4-[(5-nitro-2-furyl)methylene]-3,5-dioxo-1-pyrazolidinyl}benzoate ; 4-(4-(5-Nitro-furan-2-ylmethylene)-3,5-dioxo-pyrazolidin-1-yl)-benzoic acid ethyl ester ; ethyl 4-[(4Z)-4-[(5-nitrofuran-2-yl)methylidene]-3,5-dioxopyrazolidin-1-yl]benzoate ; PYR41 ; [418805-02-4] ; MFCD01469983 ; PYR41;PYR 41 ; ethyl (Z)-4-(4-((5-nitrofuran-2-yl)methylene)-3,5-dioxopyrazolidin-1-yl)benzoate ; 4-[4-[(5-nitro-2-furanyl)methylene]-3,5-dioxo-1-pyrazolidinyl]-benzoic acid ; ethyl ester ; (Z)-ethyl 4-(4-((5-nitrofuran-2-yl)methylene)-3,5-dioxopyrazolidin-1-yl)benzoate ; atoms 27 bonds 29 ; "
174,142.0,"N-nitroso(2-hydroxypropyl)(2-oxopropyl)amine ; 7-Hydroxystaurosporine ; 112953-11-4 ; 8,12-Epoxy-1H,8H-2,7b,12a-triazadibenzo(a,g)cyclonona(cde)triinden-1-one ; 2,3,9,10,11,12-hexahydro-3-hydroxy-9-methoxy-8-methyl-10-(methylamino)- ; 9,13-Epoxy-1H,9H-diindolo(1,2,3-gh:3',2',1'-lm)pyrrolo(3,4-j)(1,7)benzodiazonin-1-one ; 2,3,10,11,12,13-hexahydro-3-hydroxy-10-methoxy-9-methyl-11-(methylamino)- ; (3-alpha,9-beta,10-alpha,11-alpha,13-beta)-(+)- ; 9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one ; 2,3,10,11,12,13-hexahydro-3-hydroxy-10-methoxy-9-methyl-11-(methylamino)- ; (3R,9S,10R,11R,13R)- ; UCN-02 ; 6,10-Epoxy-6H,16H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-16-one ; 7,8,9,10,17,18-hexahydro-18-hydroxy-7-methoxy-6-methyl-8-(methylamino)- ; (6S,7R,8R,10R,18R)- ; 339526-74-8 ; Methyl alpha-D-glucoside [VAN] ; -Methyl-3-methyl-4-phosphonophenylglycine ; 9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo [3,4-j][1,7]-benzodiazonin-1-one ; 2,3,10,11,12,13- hexahydro-3-hydroxy-10-methoxy-9-methyl- 11-(methylamino)- ; [3R-(3.alpha. ; 9.beta. ; 10.alpha.,11.alpha. ; 13.beta.)]- ; 9,13-Epoxy-1H,9H-diindolo(1,2,3-gh:3',2',1'-lm)pyrrolo(3,4-j)(1,7)benzodiazonin-1-one ; 2,3,10,11,12,13-hexahydro-3-hydroxy-10-methoxy-9-methyl-11-(methylamino)- ; (3-alpha,9-beta,10-alpha,11-alpha,13-beta)-(+)-NSC 638850 ; KRX-0601 ; UCN 01|UCN-01 ; (3R,9S,10R,11R,13R)-2,3,10,11,12,13-hexahydro-3-hydroxy-10-methoxy-9-methyl-11-(methylamino)-9,13-epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one ; 12953-11-4 ; (5S,6R,7R,9R,16R)-16-hydroxy-6-methoxy-5-methyl-7-(methylamino)-6,7,8,9,15,16-hexahydro-17-oxa-4b,9a,15-triaza-5,9-methanodibenzo[b,h]cyclonona[jkl]cyclopenta[e]-as-indacen-14(5H)-one ; MFCD26960886 ; "
175,259.0,"109511-58-2 ; U-0126 ; Bis{amino[(2-aminophenyl)sulfanyl]methylene}succinonitrile ; Butanedinitrile ; 2,3-bis[amino[(2-aminophenyl)thio]methylene]- ; 2,3-bis[amino-[(2-aminophenyl)thio]methylidene]butanedinitrile ; Butanedinitrile,2,3-bis[amino[(2-aminophenyl)thio]methylene]- ; MFCD11046040 ; BIS({AMINO[(2-AMINOPHENYL)SULFANYL]METHYLIDENE})BUTANEDINITRILE ; "
176,315.0,"755038-65-4 ; BI-6727 ; Benzamide ; N-[trans-4-[4-(cyclopropylmethyl)-1-piperazinyl]cyclohexyl]-4-[[(7R)-7-ethyl-5,6,7,8-tetrahydro-5-methyl-8-(1-methylethyl)-6-oxo-2-pteridinyl]amino]-3-methoxy- ; N-{trans-4-[4-(Cyclopropylmethyl)-1-piperazinyl]cyclohexyl}-4-{[(7R)-7-ethyl-8-isopropyl-5-methyl-6-oxo-5,6,7,8-tetrahydro-2-pteridinyl]amino}-3-methoxybenzamide ; BI6727 (Volasertib) ; Volasertib ; 755038-65-4 ; 946161-17-7 (3HCl) ; BI 6727 (Volasertib) ; N-((trans)-4-(4-(cyclopropylmethyl)piperazin-1-yl)cyclohexyl)-4-((R)-7-ethyl-8-isopropyl-5-methyl-6-oxo-5,6,7,8-tetrahydropteridin-2-ylamino)-3-methoxybenzamide ; BI 6727 ; N-((1r,4R)-4-(4-(cyclopropylmethyl)piperazin-1-yl)cyclohexyl)-4-(((R)-7-ethyl-8-isopropyl-5-methyl-6-oxo-5,6,7,8-tetrahydropteridin-2-yl)amino)-3-methoxybenzamide ; MFCD20926414 ; UNII-6EM57086EA ; N-[trans-4-[4-(cyclopropylmethyl)-1-piperazinyl]cyclohexyl]-4-[[(7R)-7-ethyl-5,6,7,8-tetrahydro-5-methyl-8-(1-methylethyl)-6-oxo-2-pteridinyl]amino]-3-methoxy-benzamide ; [755038-65-4] ; BI6727 ; UNII:6EM57086EA ; BI 6727;BI-6727;BI6727 ; 4-{[(7R)-7-ethyl-5-methyl-6-oxo-8-(propan-2-yl)-5,6,7,8-tetrahydropteridin-2-yl]amino}-3-methoxy-N-[(1r,4r)-4-[4-(cyclopropylmethyl)piperazin-1-yl]cyclohexyl]benzamide ; IBI ; N-{trans-4-[4-(Cyclopropylmethyl)piperazin-1-Yl]cyclohexyl}-4-{[(7r)-7-Ethyl-5-Methyl-8-(1-Methylethyl)-6-Oxo-5,6,7,8-Tetrahydropteridin-2-Yl]amino}-3-Methoxybenzamide ; BI6727(VOLASERTIB) ; volasertib (bi 6727) ; volasertib (bi-6727) ; volasertib(bi6727) ; 6EM57086EA ; 9228 ; volasertib(bi-6727) ; "
