ID,CNumber,CAS,Aliases
399,9,612847-09-3,"1-(1-(4-(6-Phenyl-1H-imidazo[4,5-g]quinoxalin-7-yl)benzyl)-piperidin-4-yl)-1H-benzo[d]imidazol-2(3H)-one"
400,9,612847-09-3,MFCD23843802
401,9,612847-09-3,"1-{1-[4-(6-Phenyl-1H-imidazo[4,5-g]quinoxalin-7-yl)benzyl]-4-piperidinyl}-1,3-dihydro-2H-benzimidazol-2-one"
403,9,612847-09-3,"1,3-dihydro-1-[1-[[4-(6-phenyl-1H-imidazo[4,5-g]quinoxalin-7-yl)phenyl]methyl]-4-piperidinyl]-"
404,9,612847-09-3,MFCD09026909
405,9,612847-09-3,Akt Inhibitor VIII
406,9,612847-09-3,"1,3-Dihydro-1-[1-[[4-(6-phenyl-1H-imidazo[4,5-g]quinoxalin-7-yl)phenyl]methyl]4-piperidinyl]-2H-benzimidazol-2-one"
407,9,612847-09-3,"1,3-dihydro-1-[1-[[4-(6-phenyl-1H-imidazo[4,5-g]quinoxalin-7-yl)phenyl]methyl]-4-piperidinyl]-2H-benzimidazol-2-one"
408,9,612847-09-3,"1-{1-[4-(7-Phenyl-1H-imidazo[4,5-g]quinoxalin-6-yl)benzyl]-4-piperidinyl}-1,3-dihydro-2H-benzimidazol-2-one"
409,9,612847-09-3,imidazoquinoxaline 16h
410,9,612847-09-3,"3-[1-[[4-(7-phenyl-3H-imidazo[4,5-g]quinoxalin-6-yl)phenyl]methyl]piperidin-4-yl]-1H-benzimidazol-2-one"
411,9,612847-09-3,"3-[1-[4-(7-phenyl-3H-imidazo[4,5-g]quinoxalin-6-yl)benzyl]-4-piperidyl]-1H-benzimidazol-2-one"
412,9,612847-09-3,"1-{1-[(4-{6-phenyl-1H-imidazo[4,5-g]quinoxalin-7-yl}phenyl)methyl]piperidin-4-yl}-2,3-dihydro-1H-1,3-benzodiazol-2-one"
413,9,612847-09-3,[612847-09-3]
414,9,612847-09-3,"1-(1-(phenyl-1H-imidazo[4,5-g]quinoxalin-6-yl)benzyl)piperidin-4-yl)-1H-benzo[d]imidazol-2(3H)-one"
415,9,612847-09-3,MFCD08705407
416,9,612847-09-3,"3-[1-[[4-(7-phenyl-3H-imidazo[4,5-g]quinoxalin-6-yl)phenyl]methyl]-4-piperidinyl]-1H-benzimidazol-2-one"
417,9,612847-09-3,"1-{1-[(4-{7-PHENYL-3H-IMIDAZO[4,5-G]QUINOXALIN-6-YL}PHENYL)METHYL]PIPERIDIN-4-YL}-3H-1,3-BENZODIAZOL-2-ONE"
418,9,612847-09-3,Not available
419,9,612847-09-3,IQO
420,9,612847-09-3,"1-(1-(4-(7-phenyl-1H-imidazo[4,5-g]quinoxalin-6-yl)benzyl)piperidin-4-yl)-1,3-dihydro-2H-benzo[d]imidazol-2-one"
421,9,612847-09-3,"aktinhibitorviii,isozyme-selective"
422,9,612847-09-3,Akt Inhibitor
423,9,612847-09-3,Isozyme-Selective
424,10,237430-03-4,Alsterpaullone
425,10,237430-03-4,9-Nitropaullone
426,10,237430-03-4,Paullone Analog 1
427,10,237430-03-4,"9-Nitro-7,12-dihydroindolo[3,2-d][1]benzazepin-6(5H)-one"
428,10,237430-03-4,"9-NITRO-5,12-DIHYDRO-7H-BENZO[2,3]AZEPINO[4,5-B]INDOL-6-ONE"
429,10,237430-03-4,"9-Nitro-7,12-dihydroindolo-[3,2-d][1]benzazepin-6(5)-one"
430,10,237430-03-4,"9-nitro-7,12-dihydroindolo(3,2-d)(1)benzazepin-6(5H)-one"
431,10,237430-03-4,C120793
432,10,237430-03-4,237430-03-4
433,10,237430-03-4,"Indolo[3,2-d][1]benzazepin-6(5H)-one"
434,10,237430-03-4,"7,12-dihydro-9-nitro-"
435,10,237430-03-4,Kinome_3754
436,10,237430-03-4,"9-nitro-7,12-dihydro-indolo[3,2-d][1]benzazepin-6(5H)-one"
437,10,237430-03-4,"7,12-dihydro-9-nitro-indolo[3,2-d][1]benzazepin-6(5H)-one"
438,10,237430-03-4,"14-nitro-8,18-diazatetracyclo[9.7.0.02,7.012,17]octadeca-1(11),2(7),3,5,12,14,16-heptaen-9-one"
439,10,237430-03-4,"9-nitro-7,12-dihydro-5H-indolo[3,2-d][1]benzazepin-6-one"
440,10,237430-03-4,Alsterpaullone derivative
441,10,237430-03-4,2
442,10,237430-03-4,"14-nitro-8,18-diazatetracyclo[9.7.0.02,7.012,17]octadeca-1(11),2,4,6,12,14,16-heptaen-9-one"
443,10,237430-03-4,9-nitropaullone|NSC-705701
444,10,237430-03-4,MFCD02683579
445,10,237430-03-4,"14-nitro-8,18-diazatetracyclo[9.7.0.0²,⁷.0¹²,¹⁷]octadeca-1(11),2(7),3,5,12(17),13,15-heptaen-9-one"
446,10,237430-03-4,"Indolo[3,2-d][1]benzazepin-6(5H)-one,7,12-dihydro-9-nitro-"
447,10,237430-03-4,"14-nitro-8,18-diazatetracyclo[9.7.0.0({2,7}).0({12,17})]octadeca-1(11),2,4,6,12(17),13,15-heptaen-9-one"
448,10,237430-03-4,"9-nitro-7,12-dihydrobenzo[2,3]azepino[4,5-b]indol-6(5h)-one"
449,311,68302-57-8,Solfa
450,311,68302-57-8,Amlexanox
451,311,68302-57-8,Aphthasol
452,311,68302-57-8,amoxanox
453,311,68302-57-8,Amlenanox
454,311,68302-57-8,Aptheal
455,311,68302-57-8,Apthera
456,311,68302-57-8,Elics
457,311,68302-57-8,OraRinse
458,311,68302-57-8,OraDisc A
459,311,68302-57-8,Aphthasol (TN)
460,311,68302-57-8,Solfa (TN)
461,311,68302-57-8,Amlexanox [USAN:INN:JAN]
462,311,68302-57-8,68302-57-8
463,311,68302-57-8,"2-Amino-7-isopropyl-5-oxo-5H-(1)benzopyrano(2,3-b)pyridine-3-carboxylic acid"
464,311,68302-57-8,"5H-(1)Benzopyrano(2,3-b)pyridine-3-carboxylic acid"
465,311,68302-57-8,2-amino-7-(1-methylethyl)-5-oxo-
466,311,68302-57-8,2-Amino-7-isopropyl-1-azaxanthone-3-carboxylic Acid
467,311,68302-57-8,"2-Amino-7-isopropyl-5-oxo-5H-[1]benzopyrano[2,3-b]pyridine-3-carboxylic Acid"
468,311,68302-57-8,"2-Amino-7-(1-methylethyl)-5-oxo-5H-[1]benzopyrano[2,3-b]pyridine-3-carboxylicAcid"
469,311,68302-57-8,Amlexanoxo [Spanish]
470,311,68302-57-8,Amlexanoxum [Latin]
471,311,68302-57-8,"2-amino-7-(1-methylethyl)-5-oxo-5H-chromeno[2,3-b]pyridine-3-carboxylic acid"
472,311,68302-57-8,"5H-[1]benzopyrano[2,3-b]pyridine-3-carboxylic acid"
474,311,68302-57-8,"2-amino-7-isopropyl-5-oxo-5H-(1)benzopyrano(2,3b)pyridine-3-carboxylic acid"
475,311,68302-57-8,C045742
476,311,68302-57-8,GlaxoSmithKline brand of amlexanox
477,311,68302-57-8,"2-amino-5-oxo-7-(propan-2-yl)-5H-chromeno[2,3-b]pyridine-3-carboxylic acid"
478,311,68302-57-8,2-Amino-6-isopropyl-10-oxo-10H-9-oxa-1-aza-anthracene-3-carboxylic acid
479,311,68302-57-8,"2-Amino-7-isopropyl-5-oxo-5H-chromeno[2,3-b]pyridine-3-carboxylic acid"
480,311,68302-57-8,"2-amino-7-(methylethyl)-5-oxochromeno[2,3-b]pyridine-3-carboxylic acid"
481,311,68302-57-8,amlexanoxum [INN_la]
482,311,68302-57-8,DDUG |
484,311,68302-57-8,amlexanoxo
485,311,68302-57-8,amlexanoxum
486,311,68302-57-8,"2-amino-7-(1-methylethyl)5-oxo-5H-[1]benzopyrano[2,3-b]pyridine-3-carboxylic acid"
487,311,68302-57-8,MFCD00864790
488,311,68302-57-8,"2-Amino-7-(1-methylethyl)-5-oxo-5H-[1]benzopyrano[2,3-b]pyridine-3-carboxylic acid"
491,311,68302-57-8,"2-Amino-7-isopropyl-5-oxo-5H-chromeno-[2,3-b]pyridine-3-carboxylic acid"
492,311,68302-57-8,Aphthasol (Trade name)
493,311,68302-57-8,Elics (Trade name)
494,311,68302-57-8,OraDisc A (Trade name)
495,311,68302-57-8,"2-amino-5-oxo-7-propan-2-yl-chromeno[3,2-e]pyridine-3-carboxylic acid"
496,311,68302-57-8,"2-amino-5-oxo-7-propan-2-ylchromeno[3,2-e]pyridine-3-carboxylic acid"
497,311,68302-57-8,"2-amino-7-isopropyl-5-keto-chromeno[3,2-e]pyridine-3-carboxylic acid"
498,311,68302-57-8,"2-amino-7-isopropyl-5-oxo-3-chromeno[3,2-e]pyridinecarboxylic acid"
499,311,68302-57-8,"2-amino-7-isopropyl-5-oxo-chromeno[3,2-e]pyridine-3-carboxylic acid"
500,311,68302-57-8,[68302-57-8]
501,311,68302-57-8,AA673
506,311,68302-57-8,"2-amino-5-oxo-7-propan-2-yl-3-[1]benzopyrano[2,3-b]pyridinecarboxylic acid"
507,311,68302-57-8,"2-amino-5-oxo-7-propan-2-ylchromeno[2,3-b]pyridine-3-carboxylic acid"
508,311,68302-57-8,Solfa (Amlexanox)
509,311,68302-57-8,'68302-57-8
510,311,68302-57-8,"2-Amino-7-isopropyl-5-oxo-5H-[1]benzopyrano[2,3-b] pyridine-3-carboxylic acid"
511,311,68302-57-8,ANW
512,311,68302-57-8,Amlexanox|AA-673
513,311,68302-57-8,DB01025
514,11,487021-52-3,GSK-3b Inhibitor VIII
515,11,487021-52-3,487021-52-3
516,11,487021-52-3,AR-A 014418
517,11,487021-52-3,"1-(4-Methoxybenzyl)-3-(5-nitro-1,3-thiazol-2-yl)urea"
518,11,487021-52-3,[487021-52-3]
519,11,487021-52-3,Urea
520,11,487021-52-3,N-[(4-methoxyphenyl)methyl]-N'-(5-nitro-2-thiazolyl)-
521,11,487021-52-3,Kinome_1268
522,11,487021-52-3,N-[(4-Methoxyphenyl)methyl]-N'-(5-nitro-2-thiazolyl)urea
523,11,487021-52-3,AR-A014418
524,11,487021-52-3,"1-[(4-methoxyphenyl)methyl]-3-(5-nitro-1,3-thiazol-2-yl)urea"
525,11,487021-52-3,1-(4-methoxybenzyl)-3-(5-nitrothiazol-2-yl)urea
526,11,487021-52-3,GSK-3Î’ INHIBITOR VIII
527,11,487021-52-3,GSK-3beta Inhibitor VIII
528,11,487021-52-3,SN 4521
529,11,487021-52-3,AR-AO 14418
530,11,487021-52-3,GSK 3B inhibitor VIII
531,11,487021-52-3,AR 0133418
532,11,487021-52-3,AR-A0-14418
533,11,487021-52-3,N-[(4-methoxyphenyl)methyl]-N'-(5-nitro-2-thiazolyl)-urea
534,11,487021-52-3,MFCD08277040
535,11,487021-52-3,AR-AO-14418
536,11,487021-52-3,CHEMBL259850
537,11,487021-52-3,"-(5-nitro-1,3-thiazol-2-yl)urea"
538,11,487021-52-3,1-[(4-methoxyphenyl)methyl]-3-(5-nitro-2-thiazolyl)urea
539,11,487021-52-3,1-[(4-methoxyphenyl)methyl]-3-(5-nitrothiazol-2-yl)urea
540,11,487021-52-3,HSCI1_000278
541,11,487021-52-3,AR-A014418|GSK-3b inhibitor VIII
542,11,487021-52-3,Inhibitor VIII
543,11,487021-52-3,"N-(4-Methoxybenzyl)-Nâ€²-(5-nitro-1,3-thiazol-2-yl)urea"
544,11,487021-52-3,AR 014418
545,11,487021-52-3,A inhibitor
546,11,487021-52-3,GSK 3
547,11,487021-52-3,IN1309
548,11,487021-52-3,IN1316
549,11,487021-52-3,N-[(4-Methoxyphenyl)methyl]-N'-(5-nitro-thiazol-2-yl)urea
550,11,487021-52-3,GSK3Î² Inhibitor VIII
551,11,487021-52-3,ar-a014418(gsk3β inhibitor viii)
552,11,487021-52-3,GSK3β Inhibitor VIII
553,11,487021-52-3,GSK-3 Inhibitor
555,12,345987-15-7,AS601245
556,12,345987-15-7,345987-15-7
557,12,345987-15-7,861411-83-8
558,12,345987-15-7,JNK Inhibitor V
559,12,345987-15-7,"4-Pyrimidineacetonitrile,a-2(3H)-benzothiazolylidene-2-[[2-(3-pyridinyl)ethyl]amino]-,(aZ)-"
560,12,345987-15-7,"(2E)-1,3-Benzothiazol-2(3H)-ylidene(2-{[2-(3-pyridinyl)ethyl]amino}-4-pyrimidinyl)acetonitrile"
561,12,345987-15-7,4-Pyrimidineacetonitrile
562,12,345987-15-7,alpha-2(3H)-benzothiazolylidene-2-[[2-(3-pyridinyl)ethyl]amino]-
563,12,345987-15-7,(alphaE)-
564,182,329221-38-7,"2-[(Cyclopropylcarbonyl)amino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide"
565,182,329221-38-7,Benzo[b]thiophene-3-carboxamide
566,182,329221-38-7,"2-[(cyclopropylcarbonyl)amino]-4,5,6,7-tetrahydro-"
567,182,329221-38-7,"2-(cyclopropylcarbonylamino)-4,5,6,7-tetrahydrobenzo[b]thiophene-3-carboxamide"
568,182,329221-38-7,PknG Inhibitor
569,182,329221-38-7,329221-38-7
570,182,329221-38-7,"2-(cyclopropanecarboxamido)-4,5,6,7-tetrahydrobenzo[b]thiophene-3-carboxamide"
571,182,329221-38-7,"2-C-cyclopropane-4,5,6,7-tetrahydro-1-benzothiophene-2,3-diamido"
572,182,329221-38-7,"Benzo[b]thiophene-3-carboxamide,2-[(cyclopropylcarbonyl)amino]-4,5,6,7-tetrahydro-"
573,182,329221-38-7,MFCD00785286
574,182,329221-38-7,CHEMBL379367
575,182,329221-38-7,"2-cyclopropaneamido-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide"
576,182,329221-38-7,AX-20017
577,182,329221-38-7,AX 20017
578,182,329221-38-7,AXX
579,182,329221-38-7,"2-(Cyclopropanecarbonyl-amino)-4,5,6,7-tetrahydro-benzo[b]thiophene-3-carboxylic acid amide"
580,182,329221-38-7,"2-(cyclopropanecarbonylamino)-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide"
581,182,329221-38-7,ax20017
582,212,1009298-09-2,AZD8055
583,212,1009298-09-2,1009298-09-2
584,212,1009298-09-2,AZD 8055
585,212,1009298-09-2,AZD-8055
586,212,1009298-09-2,"(5-{2,4-bis[(3S)-3-methylmorpholin-4-yl]pyrido[2,3-d]pyrimidin-7-yl}-2-methoxyphenyl)methanol"
587,212,1009298-09-2,"(5-(2,4-Bis((S)-3-methylmorpholino)pyrido[2,3-d]pyrimidin-7-yl)-2-methoxyphenyl)methanol"
588,212,1009298-09-2,AZD8055£¬AZD-8055
589,212,1009298-09-2,"[5-[2,4-Bis((3S)-3-methylmorpholin-4-yl)pyrido[2,3-d]pyrimidin-7-yl]-2-methoxyphenyl]methanol"
590,212,1009298-09-2,"(5-(2,4-Bis((S)-3-methylmorpholino)pyrido-[2,3-d]pyrimidin-7-yl)-2-methoxyphenyl)methanol"
591,212,1009298-09-2,MFCD16660191
592,212,1009298-09-2,Benzenemethanol
593,212,1009298-09-2,"5-[2,4-bis[(3S)-3-methyl-4-morpholinyl]pyrido[2,3-d]pyrimidin-7-yl]-2-methoxy-"
594,212,1009298-09-2,"(5-{2,4-Bis[(3S)-3-methyl-4-morpholinyl]pyrido[2,3-d]pyrimidin-7-yl}-2-methoxyphenyl)methanol"
595,212,1009298-09-2,"[5-[2,4-Bis((3S)-3-methylmorpholin-4-yl)pyrido[2,3-d]pyrimidin-7-yl]- 2-methoxyphenyl]methanol"
596,212,1009298-09-2,"5-[2,4-Bis[(3S)-3-methyl-4-morpholinyl]pyrido[2,3-d]pyrimidin-7-yl]-2-methoxybenzenemethanol"
597,212,1009298-09-2,"[5-[2,4-bis[(3S)-3-methylmorpholin-4-yl]pyrido[2,3-d]pyrimidin-7-yl]-2-methoxyphenyl]methanol"
598,212,1009298-09-2,1201799-04-3
599,212,1009298-09-2,"5-[2,4-bis[(3S)-3-methyl-4-morpholinyl]pyrido[2,3-d]pyrimidin-7-yl]-2-methoxy-benzenemethanol"
600,212,1009298-09-2,"[5-[2,4-bis[(3S)-3-methyl-4-morpholinyl]-7-pyrido[2,3-d]pyrimidinyl]-2-methoxyphenyl]methanol"
601,212,1009298-09-2,AZD 8055|AZD-8055
602,212,1009298-09-2,LM1148
603,212,1009298-09-2,[1009298-09-2]
604,212,1009298-09-2,"(5-(2,4-Bis((S)-3-methylmorpholino)pyrido2"
605,212,1009298-09-2,3-dpyrimidin-7-yl)-2-methoxyphenyl)methanol
606,212,1009298-09-2,"5-2,4-Bis((3S)-3-methylmorpholin-4-yl)pyrido2,3-dpyrimidin-7-yl-2-methoxyphenylmethanol"
609,212,1009298-09-2,"{5-[2,4-bis(3S)(3-methylmorpholin-4-yl)pyrido[2,3-d]pyrimidin-7-yl]-2-methoxyphenyl}methanol"
610,212,1009298-09-2,"5-[2,4-Bis[(3S)-3-methyl-4-morpholinyl]pyrido[2,3-d]pyrimidin-7-yl]-2-methoxy benzenemethanol"
611,280,732983-37-8,BAY 61-3606
612,280,732983-37-8,Kinome_3125
613,280,732983-37-8,732983-37-8
614,280,732983-37-8,Syk Inhibitor IV
616,280,732983-37-8,"2-{[7-(3,4-Dimethoxyphenyl)imidazo[1,2-c]pyrimidin-5-yl]amino}nicotinamide"
617,280,732983-37-8,3-Pyridinecarboxamide
618,280,732983-37-8,"2-[[7-(3,4-dimethoxyphenyl)imidazo[1,2-c]pyrimidin-5-yl]amino]-"
619,280,732983-37-8,BAY61-3606
620,280,732983-37-8,BAY-61-3606 FREE BASE
621,280,732983-37-8,BAY-61-3606
622,280,732983-37-8,"2-[[7-(3,4-dimethoxyphenyl)-5-imidazo[2,1-f]pyrimidinyl]amino]-3-pyridinecarboxamide"
623,280,732983-37-8,"2-[[7-(3,4-dimethoxyphenyl)imidazo[2,1-f]pyrimidin-5-yl]amino]nicotinamide"
624,280,732983-37-8,"2-[[7-(3,4-dimethoxyphenyl)imidazo[2,1-f]pyrimidin-5-yl]amino]pyridine-3-carboxamide"
625,280,732983-37-8,"2-{[7-(3,4-DIMETHOXYPHENYL)IMIDAZO[1,2-C]PYRIMIDIN-5-YL]AMINO}PYRIDINE-3-CARBOXAMIDE"
626,280,732983-37-8,"2-[[7-(3,4-dimethoxyphenyl)-5-imidazo[1,2-c]pyrimidinyl]amino]-3-pyridinecarboxamide"
627,280,732983-37-8,MFCD18641826
628,280,732983-37-8,"2-[[7-(3,4-dimethoxyphenyl)imidazo[1,2-c]pyrimidin-5-yl]amino]pyridine-3-carboxamide"
629,14,600734-06-3,"7-[2-(CYCLOPROPYLMETHOXY)-6-HYDROXYPHENYL]-1,4-DIHYDRO-5-[(3S)-3-PIPERIDINYL]-2H-PYRIDO[2,3-D][1,3]OXAZIN-2-ONE HYDROCHLORIDE"
630,14,600734-06-3,"7-(2-(cyclopropylmethoxy)-6-hydroxyphenyl)-5-(piperidin-3-yl)-1H-pyrido[2,3-d][1,3]oxazin-2(4H)-one hydrochloride"
631,14,600734-06-3,406208-34-2
632,14,600734-06-3,Bay 65-1942 hydrochloride
633,14,600734-06-3,"2H-Pyrido[2,3-d][1,3]oxazin-2-one"
634,14,600734-06-3,"7-[2-(cyclopropylmethoxy)-6-hydroxyphenyl]-1,4-dihydro-5-(3-piperidinyl)-"
635,14,600734-06-3,hydrochloride (1:1)
636,14,600734-06-3,"7-[2-(Cyclopropylmethoxy)-6-hydroxyphenyl]-5-(3-piperidinyl)-1,4-dihydro-2H-pyrido[2,3-d][1,3]oxazin-2-one hydrochloride (1:1)"
637,14,600734-06-3,MFCD11040976
638,14,600734-06-3,"7-(2-(CYCLOPROPYLMETHOXY)-6-HYDROXYPHENYL)-5-(PIPERIDIN-3-YL)-1H-PYRIDO-[2,3-D][1,3]-OXAZIN-2(4H)-ONE HYDROCHLORIDE"
639,15,19542-67-7,3-(p-Tolylsulfonyl)acrylonitrile
640,15,19542-67-7,3-(4-Tolylsulfonyl)acrylonitrile
641,15,19542-67-7,3-(p-Toluenesulfonyl)acrylonitrile
642,15,19542-67-7,CP 15749-3
643,15,19542-67-7,3-((4-Methylphenyl)sulfonyl)-2-propenenitrile
644,15,19542-67-7,2-Propenenitrile
645,15,19542-67-7,3-((4-methylphenyl)sulfonyl)-
646,15,19542-67-7,Acrylonitrile
647,15,19542-67-7,"3-(p-tolylsulfonyl)- (7CI,8CI)"
648,15,19542-67-7,1424-48-2
649,15,19542-67-7,3-(4-methylphenylsulfonyl)-2-propenenitrile
650,15,19542-67-7,19542-67-7
651,15,19542-67-7,(E)-3-(4-Methylphenylsulfonyl)-2-propenenitrile
652,15,19542-67-7,BAY 11-7082
653,15,19542-67-7,1440-61-5
654,15,19542-67-7,BAY-11-7082
655,15,19542-67-7,BAY-117082
656,15,19542-67-7,BAY11 compound
657,15,19542-67-7,BAY11-7082
658,15,19542-67-7,C434003
659,15,19542-67-7,Bay 11-7821
660,15,19542-67-7,(2E)-3-[(4-Methylphenyl)sulfonyl]-2-propenenitrile
661,15,19542-67-7,3-[(4-methylphenyl)sulfonyl]prop-2-enenitrile
662,15,19542-67-7,(2E)-3-[(4-methylphenyl)sulfonyl]prop-2-enenitrile
664,15,19542-67-7,3-[(4-methylphenyl)sulfonyl]-
665,15,19542-67-7,3-tosylacrylonitrile
666,15,19542-67-7,(2E)-3-[(4-Methylphenyl)sulfonyl]acrylonitrile
667,15,19542-67-7,(E)-3-(4-Methylphenyl)sulfonylprop-2-enenitrile
668,15,19542-67-7,[19542-67-7]
669,15,19542-67-7,(E)-3-tosylacrylonitrile
670,15,19542-67-7,(2E)-3-[(4-methylbenzene)sulfonyl]prop-2-enenitrile
671,15,19542-67-7,(E)-3-(4-methylphenyl)sulfonyl-2-propenenitrile
672,15,19542-67-7,Bay 11-7082 |
673,15,19542-67-7,195462-67-7
674,15,19542-67-7,(E)-3-(P-TOLUENESULFONYL)ACRYLONITRILE
675,15,19542-67-7,(E)3-[(4-Methylphenyl)sulfonyl]-2-propenenitrile
676,15,19542-67-7,BAY 11-7082 (BAY 11-7821)
677,15,19542-67-7,3-[(4-methylphenyl)sulfonyl]-(2E)-propenenitrile
678,15,19542-67-7,MFCD00712162
679,15,19542-67-7,(E)-3-(p-tolylsulfonyl)prop-2-enenitrile
680,15,19542-67-7,(E)-3-(p-tolylsulfonyl)acrylonitrile
681,15,19542-67-7,UD1430000
682,15,19542-67-7,3-(4-methylphenyl)sulfonylprop-2-enenitrile
683,15,19542-67-7,3-(Toluene-4-sulfonyl)-acrylonitrile
684,15,19542-67-7,(E)-3-(4-methylphenyl)sulfonylacrylonitrile
685,15,19542-67-7,3-(4-methylphenyl)sulfonylacrylonitrile
687,15,19542-67-7,BiomolKI_000065
688,15,19542-67-7,BiomolKI2_000006
689,15,19542-67-7,BSPBio_001197
690,15,19542-67-7,Curator_000002
691,15,19542-67-7,IDI1_002184
692,15,19542-67-7,IDI1_008259
693,15,19542-67-7,NCGC00025272-02
694,15,19542-67-7,NCGC00025272-03
695,15,19542-67-7,Oprea1_624859
696,15,19542-67-7,ST5036097
697,15,19542-67-7,UNII-4Y5G2A4F6O
698,15,19542-67-7,(3E)3-(p-toluenesulfonyl)acrylonitrile
699,15,19542-67-7,(E)-3-(4-methylphenylsulfonyl)-2-propenenenitrile
700,15,19542-67-7,BAY-117821
701,15,19542-67-7,BAY-11-7821
702,15,19542-67-7,beta-(cyanovinyl)-p-tolylsulfone
703,15,19542-67-7,(E)-3-tosylacrylonitrile|BAY-117082
704,15,19542-67-7,UNII:4Y5G2A4F6O
705,15,19542-67-7,(2E)-3-(4-METHYLBENZENESULFONYL)PROP-2-ENENITRILE
706,15,19542-67-7,ketanserin.tartrate
707,16,284461-73-0,SFN
708,16,284461-73-0,Sorafenib
709,16,284461-73-0,Nexavar
710,16,284461-73-0,Xarelto
711,16,284461-73-0,Sorafenib [INN]
712,16,284461-73-0,K00597a
713,16,284461-73-0,BAY-54-9085
714,16,284461-73-0,BAX
715,16,284461-73-0,2-Pyridinecarboxamide
716,16,284461-73-0,4-(4-((((4-chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-
717,16,284461-73-0,284461-73-0
718,16,284461-73-0,4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide
719,16,284461-73-0,4-(4-(3-(4-chloro-3-trifluoromethylphenyl)ureido)phenoxy)pyridine-2-carboxyllic acid methyamide
720,16,284461-73-0,4-{4-[({[4-CHLORO-3-(TRIFLUOROMETHYL)PHENYL]AMINO}CARBONYL)AMINO]PHENOXY}-N-METHYLPYRIDINE-2-CARBOXAMIDE
721,16,284461-73-0,N-(4-Chloro-3-(trifluoromethyl)phenyl)-N'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea
722,16,284461-73-0,Sorafenib tosylate
723,16,284461-73-0,19932-27-5
724,16,284461-73-0,4-[4-({[4-Chloro-3-(trifluoromethyl)phenyl]carbamoyl}amino)phenoxy]-N-methyl-2-pyridinecarboxamide
726,16,284461-73-0,4-[4-[[[[4-chloro-3-(trifluoromethyl)phenyl]amino]carbonyl]amino]phenoxy]-N-methyl-
727,16,284461-73-0,4-[4-({[4-chloro-3-(trifluoromethyl)phenyl]carbamoyl}amino)phenoxy]-N-methylpyridine-2-carboxamide
728,16,284461-73-0,475207-59-1
729,16,284461-73-0, 284461-73-0
730,16,284461-73-0,4-{4-[3-(4-Chloro-3-trifluoromethyl-phenyl)-ureido]-phenoxy}-pyridine-2-carboxylic acid methylamide
731,16,284461-73-0,4750207-59-1
732,16,284461-73-0,4-(4-(3-(4-chloro-3-(trifluoromethyl)phenyl)ureido)phenoxy)-N-methylpicolinamide
733,16,284461-73-0,4-[4-[[4-Chloro-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-N-methyl-pyridine-2-carboxamide
734,16,284461-73-0,Sorafenib tosylate
735,16,284461-73-0,Kinome_766
736,16,284461-73-0,CAS: 284461-73-0
737,16,284461-73-0,Sorafenib (Nexavar)
738,16,284461-73-0,4-[4-[[[[4-chloro-3-(trifluoromethyl)phenyl]amino]carbonyl]amino]phenoxy]-N-methyl-2-pyridinecarboxamide
739,16,284461-73-0,4-[4-({[4-Chloro-3-(trifluoromethyl)phenyl]carbamoyl}amino)phenoxy]-N-methyl-2-pyridinecarboxamide 4-methylbenzenesulfonate (1:1)
740,16,284461-73-0,(4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-N-methylpyridine-2-carboxamide
741,16,284461-73-0,MFCD06411450
742,16,284461-73-0,[475207-59-1]
743,16,284461-73-0,QA-5261
744,16,284461-73-0,1130115-44-4
745,16,284461-73-0,Sorafenib-d3
746,16,284461-73-0,4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-N-methylpyridine-2-carboxamide
747,16,284461-73-0,4-[4-[[[4-chloro-3-(trifluoromethyl)anilino]-oxomethyl]amino]phenoxy]-N-methyl-2-pyridinecarboxamide
748,16,284461-73-0,4-[4-[[[[4-chloro-3-(trifluoromethyl)phenyl]amino]-oxomethyl]amino]phenoxy]-N-methyl-2-pyridinecarboxamide
749,16,284461-73-0,4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-N-methyl-picolinamide
750,16,284461-73-0,4-(4-(3-(4-chloro-3-trifluoromethylphenyl)ureido)phenoxy)pyridine-2-carboxyllic acid methyamide-4-methylbenzenesulfonate
751,16,284461-73-0,NSC-724772
752,16,284461-73-0,UNII-9ZOQ3TZI87
753,16,284461-73-0,sorafenibum
754,16,284461-73-0,N-[4-Chloro-3-(trifluoromethyl)phenyl]-N'-[4-[2-(N-methylcarbamoyl)-4-pyridyloxy]phenyl]ureaSorafenibbase
755,16,284461-73-0,[284461-73-0]
756,16,284461-73-0,Sorafenib (free base)
758,16,284461-73-0,4-methylbenzenesulfonic acid
759,16,284461-73-0,CHEBI:50924
760,16,284461-73-0,UNII:9ZOQ3TZI87
